audio_path,face_path,identity,facenet_feats_path,label,wav2vec2_feats_path,wav2vec2id_feats_path,wavlmsv_feats_path,ecappa_feats_path
./v1/voices/id0016/Urdu/ETI1GiMKoeE/00075.wav,./v1/faces/id0016/Urdu/ETI1GiMKoeE/0040500.jpg,id0016,./facenetfeats/v1/faces/id0016/Urdu/ETI1GiMKoeE/0040500.npy,15.0,./wav2vec2feats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00075.npy,./wav2vec2featsid/v1/voices/id0016/Urdu/ETI1GiMKoeE/00075.npy,./wavlmsvfeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00075.npy,./ecappafeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00075.npy
./v1/voices/id0022/Urdu/A6jn0ZSe7G8/00024.wav,./v1/faces/id0022/Urdu/A6jn0ZSe7G8/0016125.jpg,id0022,./facenetfeats/v1/faces/id0022/Urdu/A6jn0ZSe7G8/0016125.npy,21.0,./wav2vec2feats/v1/voices/id0022/Urdu/A6jn0ZSe7G8/00024.npy,./wav2vec2featsid/v1/voices/id0022/Urdu/A6jn0ZSe7G8/00024.npy,./wavlmsvfeats/v1/voices/id0022/Urdu/A6jn0ZSe7G8/00024.npy,./ecappafeats/v1/voices/id0022/Urdu/A6jn0ZSe7G8/00024.npy
./v1/voices/id0066/Urdu/mkkrusg4Lg8/00064.wav,./v1/faces/id0066/Urdu/mkkrusg4Lg8/0005250.jpg,id0066,./facenetfeats/v1/faces/id0066/Urdu/mkkrusg4Lg8/0005250.npy,65.0,./wav2vec2feats/v1/voices/id0066/Urdu/mkkrusg4Lg8/00064.npy,./wav2vec2featsid/v1/voices/id0066/Urdu/mkkrusg4Lg8/00064.npy,./wavlmsvfeats/v1/voices/id0066/Urdu/mkkrusg4Lg8/00064.npy,./ecappafeats/v1/voices/id0066/Urdu/mkkrusg4Lg8/00064.npy
./v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00094.wav,./v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0004175.jpg,id0014,./facenetfeats/v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0004175.npy,13.0,./wav2vec2feats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00094.npy,./wav2vec2featsid/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00094.npy,./wavlmsvfeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00094.npy,./ecappafeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00094.npy
./v1/voices/id0033/Urdu/rv9saqL6jN0/00005.wav,./v1/faces/id0033/Urdu/rv9saqL6jN0/0000200.jpg,id0033,./facenetfeats/v1/faces/id0033/Urdu/rv9saqL6jN0/0000200.npy,32.0,./wav2vec2feats/v1/voices/id0033/Urdu/rv9saqL6jN0/00005.npy,./wav2vec2featsid/v1/voices/id0033/Urdu/rv9saqL6jN0/00005.npy,./wavlmsvfeats/v1/voices/id0033/Urdu/rv9saqL6jN0/00005.npy,./ecappafeats/v1/voices/id0033/Urdu/rv9saqL6jN0/00005.npy
./v1/voices/id0008/Urdu/iEQpQCxwTmI/00037.wav,./v1/faces/id0008/Urdu/iEQpQCxwTmI/0014925.jpg,id0008,./facenetfeats/v1/faces/id0008/Urdu/iEQpQCxwTmI/0014925.npy,7.0,./wav2vec2feats/v1/voices/id0008/Urdu/iEQpQCxwTmI/00037.npy,./wav2vec2featsid/v1/voices/id0008/Urdu/iEQpQCxwTmI/00037.npy,./wavlmsvfeats/v1/voices/id0008/Urdu/iEQpQCxwTmI/00037.npy,./ecappafeats/v1/voices/id0008/Urdu/iEQpQCxwTmI/00037.npy
./v1/voices/id0018/Urdu/Ny0dNquiwEI/00012.wav,./v1/faces/id0018/Urdu/Ny0dNquiwEI/0003050.jpg,id0018,./facenetfeats/v1/faces/id0018/Urdu/Ny0dNquiwEI/0003050.npy,17.0,./wav2vec2feats/v1/voices/id0018/Urdu/Ny0dNquiwEI/00012.npy,./wav2vec2featsid/v1/voices/id0018/Urdu/Ny0dNquiwEI/00012.npy,./wavlmsvfeats/v1/voices/id0018/Urdu/Ny0dNquiwEI/00012.npy,./ecappafeats/v1/voices/id0018/Urdu/Ny0dNquiwEI/00012.npy
./v1/voices/id0058/Urdu/T68sY3GQrkg/00044.wav,./v1/faces/id0058/Urdu/T68sY3GQrkg/0014475.jpg,id0058,./facenetfeats/v1/faces/id0058/Urdu/T68sY3GQrkg/0014475.npy,57.0,./wav2vec2feats/v1/voices/id0058/Urdu/T68sY3GQrkg/00044.npy,./wav2vec2featsid/v1/voices/id0058/Urdu/T68sY3GQrkg/00044.npy,./wavlmsvfeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00044.npy,./ecappafeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00044.npy
./v1/voices/id0016/Urdu/ETI1GiMKoeE/00050.wav,./v1/faces/id0016/Urdu/ETI1GiMKoeE/0014700.jpg,id0016,./facenetfeats/v1/faces/id0016/Urdu/ETI1GiMKoeE/0014700.npy,15.0,./wav2vec2feats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00050.npy,./wav2vec2featsid/v1/voices/id0016/Urdu/ETI1GiMKoeE/00050.npy,./wavlmsvfeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00050.npy,./ecappafeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00050.npy
./v1/voices/id0056/Urdu/Rp_cP01mg7I/00005.wav,./v1/faces/id0056/Urdu/Rp_cP01mg7I/0008075.jpg,id0056,./facenetfeats/v1/faces/id0056/Urdu/Rp_cP01mg7I/0008075.npy,55.0,./wav2vec2feats/v1/voices/id0056/Urdu/Rp_cP01mg7I/00005.npy,./wav2vec2featsid/v1/voices/id0056/Urdu/Rp_cP01mg7I/00005.npy,./wavlmsvfeats/v1/voices/id0056/Urdu/Rp_cP01mg7I/00005.npy,./ecappafeats/v1/voices/id0056/Urdu/Rp_cP01mg7I/00005.npy
./v1/voices/id0066/Urdu/oBIwV9DAjsY/00029.wav,./v1/faces/id0066/Urdu/oBIwV9DAjsY/0008750.jpg,id0066,./facenetfeats/v1/faces/id0066/Urdu/oBIwV9DAjsY/0008750.npy,65.0,./wav2vec2feats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00029.npy,./wav2vec2featsid/v1/voices/id0066/Urdu/oBIwV9DAjsY/00029.npy,./wavlmsvfeats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00029.npy,./ecappafeats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00029.npy
./v1/voices/id0016/Urdu/ETI1GiMKoeE/00006.wav,./v1/faces/id0016/Urdu/ETI1GiMKoeE/0058325.jpg,id0016,./facenetfeats/v1/faces/id0016/Urdu/ETI1GiMKoeE/0058325.npy,15.0,./wav2vec2feats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00006.npy,./wav2vec2featsid/v1/voices/id0016/Urdu/ETI1GiMKoeE/00006.npy,./wavlmsvfeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00006.npy,./ecappafeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00006.npy
./v1/voices/id0066/Urdu/oBIwV9DAjsY/00002.wav,./v1/faces/id0066/Urdu/oBIwV9DAjsY/0013725.jpg,id0066,./facenetfeats/v1/faces/id0066/Urdu/oBIwV9DAjsY/0013725.npy,65.0,./wav2vec2feats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00002.npy,./wav2vec2featsid/v1/voices/id0066/Urdu/oBIwV9DAjsY/00002.npy,./wavlmsvfeats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00002.npy,./ecappafeats/v1/voices/id0066/Urdu/oBIwV9DAjsY/00002.npy
./v1/voices/id0016/Urdu/ETI1GiMKoeE/00074.wav,./v1/faces/id0016/Urdu/ETI1GiMKoeE/0026075.jpg,id0016,./facenetfeats/v1/faces/id0016/Urdu/ETI1GiMKoeE/0026075.npy,15.0,./wav2vec2feats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00074.npy,./wav2vec2featsid/v1/voices/id0016/Urdu/ETI1GiMKoeE/00074.npy,./wavlmsvfeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00074.npy,./ecappafeats/v1/voices/id0016/Urdu/ETI1GiMKoeE/00074.npy
./v1/voices/id0047/Urdu/vNW8je4kPqw/00063.wav,./v1/faces/id0047/Urdu/vNW8je4kPqw/0024200.jpg,id0047,./facenetfeats/v1/faces/id0047/Urdu/vNW8je4kPqw/0024200.npy,46.0,./wav2vec2feats/v1/voices/id0047/Urdu/vNW8je4kPqw/00063.npy,./wav2vec2featsid/v1/voices/id0047/Urdu/vNW8je4kPqw/00063.npy,./wavlmsvfeats/v1/voices/id0047/Urdu/vNW8je4kPqw/00063.npy,./ecappafeats/v1/voices/id0047/Urdu/vNW8je4kPqw/00063.npy
./v1/voices/id0051/Urdu/JdwfC6b5xl8/00005.wav,./v1/faces/id0051/Urdu/JdwfC6b5xl8/0006225.jpg,id0051,./facenetfeats/v1/faces/id0051/Urdu/JdwfC6b5xl8/0006225.npy,50.0,./wav2vec2feats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00005.npy,./wav2vec2featsid/v1/voices/id0051/Urdu/JdwfC6b5xl8/00005.npy,./wavlmsvfeats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00005.npy,./ecappafeats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00005.npy
./v1/voices/id0050/Urdu/236s/00010.wav,./v1/faces/id0050/Urdu/236s/0005700.jpg,id0050,./facenetfeats/v1/faces/id0050/Urdu/236s/0005700.npy,49.0,./wav2vec2feats/v1/voices/id0050/Urdu/236s/00010.npy,./wav2vec2featsid/v1/voices/id0050/Urdu/236s/00010.npy,./wavlmsvfeats/v1/voices/id0050/Urdu/236s/00010.npy,./ecappafeats/v1/voices/id0050/Urdu/236s/00010.npy
./v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00006.wav,./v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0010175.jpg,id0014,./facenetfeats/v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0010175.npy,13.0,./wav2vec2feats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00006.npy,./wav2vec2featsid/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00006.npy,./wavlmsvfeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00006.npy,./ecappafeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00006.npy
./v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00071.wav,./v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0050250.jpg,id0014,./facenetfeats/v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0050250.npy,13.0,./wav2vec2feats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00071.npy,./wav2vec2featsid/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00071.npy,./wavlmsvfeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00071.npy,./ecappafeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00071.npy
./v1/voices/id0049/Urdu/BOeKk32LYnk/00000.wav,./v1/faces/id0049/Urdu/BOeKk32LYnk/0000350.jpg,id0049,./facenetfeats/v1/faces/id0049/Urdu/BOeKk32LYnk/0000350.npy,48.0,./wav2vec2feats/v1/voices/id0049/Urdu/BOeKk32LYnk/00000.npy,./wav2vec2featsid/v1/voices/id0049/Urdu/BOeKk32LYnk/00000.npy,./wavlmsvfeats/v1/voices/id0049/Urdu/BOeKk32LYnk/00000.npy,./ecappafeats/v1/voices/id0049/Urdu/BOeKk32LYnk/00000.npy
./v1/voices/id0018/Urdu/HsnX3SU6HEQ/00052.wav,./v1/faces/id0018/Urdu/HsnX3SU6HEQ/0007975.jpg,id0018,./facenetfeats/v1/faces/id0018/Urdu/HsnX3SU6HEQ/0007975.npy,17.0,./wav2vec2feats/v1/voices/id0018/Urdu/HsnX3SU6HEQ/00052.npy,./wav2vec2featsid/v1/voices/id0018/Urdu/HsnX3SU6HEQ/00052.npy,./wavlmsvfeats/v1/voices/id0018/Urdu/HsnX3SU6HEQ/00052.npy,./ecappafeats/v1/voices/id0018/Urdu/HsnX3SU6HEQ/00052.npy
./v1/voices/id0005/Urdu/MlO6FPBd4zc/00003.wav,./v1/faces/id0005/Urdu/MlO6FPBd4zc/0004525.jpg,id0005,./facenetfeats/v1/faces/id0005/Urdu/MlO6FPBd4zc/0004525.npy,4.0,./wav2vec2feats/v1/voices/id0005/Urdu/MlO6FPBd4zc/00003.npy,./wav2vec2featsid/v1/voices/id0005/Urdu/MlO6FPBd4zc/00003.npy,./wavlmsvfeats/v1/voices/id0005/Urdu/MlO6FPBd4zc/00003.npy,./ecappafeats/v1/voices/id0005/Urdu/MlO6FPBd4zc/00003.npy
./v1/voices/id0025/Urdu/f2VmiYPI28A/00022.wav,./v1/faces/id0025/Urdu/f2VmiYPI28A/0006100.jpg,id0025,./facenetfeats/v1/faces/id0025/Urdu/f2VmiYPI28A/0006100.npy,24.0,./wav2vec2feats/v1/voices/id0025/Urdu/f2VmiYPI28A/00022.npy,./wav2vec2featsid/v1/voices/id0025/Urdu/f2VmiYPI28A/00022.npy,./wavlmsvfeats/v1/voices/id0025/Urdu/f2VmiYPI28A/00022.npy,./ecappafeats/v1/voices/id0025/Urdu/f2VmiYPI28A/00022.npy
./v1/voices/id0053/Urdu/hguVw6ZsgmY/00007.wav,./v1/faces/id0053/Urdu/hguVw6ZsgmY/0005075.jpg,id0053,./facenetfeats/v1/faces/id0053/Urdu/hguVw6ZsgmY/0005075.npy,52.0,./wav2vec2feats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00007.npy,./wav2vec2featsid/v1/voices/id0053/Urdu/hguVw6ZsgmY/00007.npy,./wavlmsvfeats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00007.npy,./ecappafeats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00007.npy
./v1/voices/id0033/Urdu/rv9saqL6jN0/00015.wav,./v1/faces/id0033/Urdu/rv9saqL6jN0/0006775.jpg,id0033,./facenetfeats/v1/faces/id0033/Urdu/rv9saqL6jN0/0006775.npy,32.0,./wav2vec2feats/v1/voices/id0033/Urdu/rv9saqL6jN0/00015.npy,./wav2vec2featsid/v1/voices/id0033/Urdu/rv9saqL6jN0/00015.npy,./wavlmsvfeats/v1/voices/id0033/Urdu/rv9saqL6jN0/00015.npy,./ecappafeats/v1/voices/id0033/Urdu/rv9saqL6jN0/00015.npy
./v1/voices/id0041/Urdu/P7JSakYRrd8/00012.wav,./v1/faces/id0041/Urdu/P7JSakYRrd8/0003700.jpg,id0041,./facenetfeats/v1/faces/id0041/Urdu/P7JSakYRrd8/0003700.npy,40.0,./wav2vec2feats/v1/voices/id0041/Urdu/P7JSakYRrd8/00012.npy,./wav2vec2featsid/v1/voices/id0041/Urdu/P7JSakYRrd8/00012.npy,./wavlmsvfeats/v1/voices/id0041/Urdu/P7JSakYRrd8/00012.npy,./ecappafeats/v1/voices/id0041/Urdu/P7JSakYRrd8/00012.npy
./v1/voices/id0038/Urdu/h0PH1GpYWDQ/00002.wav,./v1/faces/id0038/Urdu/h0PH1GpYWDQ/0002275.jpg,id0038,./facenetfeats/v1/faces/id0038/Urdu/h0PH1GpYWDQ/0002275.npy,37.0,./wav2vec2feats/v1/voices/id0038/Urdu/h0PH1GpYWDQ/00002.npy,./wav2vec2featsid/v1/voices/id0038/Urdu/h0PH1GpYWDQ/00002.npy,./wavlmsvfeats/v1/voices/id0038/Urdu/h0PH1GpYWDQ/00002.npy,./ecappafeats/v1/voices/id0038/Urdu/h0PH1GpYWDQ/00002.npy
./v1/voices/id0002/Urdu/jHjmtoQKehA/00037.wav,./v1/faces/id0002/Urdu/jHjmtoQKehA/0015700.jpg,id0002,./facenetfeats/v1/faces/id0002/Urdu/jHjmtoQKehA/0015700.npy,1.0,./wav2vec2feats/v1/voices/id0002/Urdu/jHjmtoQKehA/00037.npy,./wav2vec2featsid/v1/voices/id0002/Urdu/jHjmtoQKehA/00037.npy,./wavlmsvfeats/v1/voices/id0002/Urdu/jHjmtoQKehA/00037.npy,./ecappafeats/v1/voices/id0002/Urdu/jHjmtoQKehA/00037.npy
./v1/voices/id0010/Urdu/6A45b2eTEo0/00003.wav,./v1/faces/id0010/Urdu/6A45b2eTEo0/0005025.jpg,id0010,./facenetfeats/v1/faces/id0010/Urdu/6A45b2eTEo0/0005025.npy,9.0,./wav2vec2feats/v1/voices/id0010/Urdu/6A45b2eTEo0/00003.npy,./wav2vec2featsid/v1/voices/id0010/Urdu/6A45b2eTEo0/00003.npy,./wavlmsvfeats/v1/voices/id0010/Urdu/6A45b2eTEo0/00003.npy,./ecappafeats/v1/voices/id0010/Urdu/6A45b2eTEo0/00003.npy
./v1/voices/id0009/Urdu/x3rZQemknik/00006.wav,./v1/faces/id0009/Urdu/x3rZQemknik/0005950.jpg,id0009,./facenetfeats/v1/faces/id0009/Urdu/x3rZQemknik/0005950.npy,8.0,./wav2vec2feats/v1/voices/id0009/Urdu/x3rZQemknik/00006.npy,./wav2vec2featsid/v1/voices/id0009/Urdu/x3rZQemknik/00006.npy,./wavlmsvfeats/v1/voices/id0009/Urdu/x3rZQemknik/00006.npy,./ecappafeats/v1/voices/id0009/Urdu/x3rZQemknik/00006.npy
./v1/voices/id0058/Urdu/T68sY3GQrkg/00055.wav,./v1/faces/id0058/Urdu/T68sY3GQrkg/0003275.jpg,id0058,./facenetfeats/v1/faces/id0058/Urdu/T68sY3GQrkg/0003275.npy,57.0,./wav2vec2feats/v1/voices/id0058/Urdu/T68sY3GQrkg/00055.npy,./wav2vec2featsid/v1/voices/id0058/Urdu/T68sY3GQrkg/00055.npy,./wavlmsvfeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00055.npy,./ecappafeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00055.npy
./v1/voices/id0061/Urdu/OznW8_P3zlw/00023.wav,./v1/faces/id0061/Urdu/OznW8_P3zlw/0012775.jpg,id0061,./facenetfeats/v1/faces/id0061/Urdu/OznW8_P3zlw/0012775.npy,60.0,./wav2vec2feats/v1/voices/id0061/Urdu/OznW8_P3zlw/00023.npy,./wav2vec2featsid/v1/voices/id0061/Urdu/OznW8_P3zlw/00023.npy,./wavlmsvfeats/v1/voices/id0061/Urdu/OznW8_P3zlw/00023.npy,./ecappafeats/v1/voices/id0061/Urdu/OznW8_P3zlw/00023.npy
./v1/voices/id0053/Urdu/hguVw6ZsgmY/00013.wav,./v1/faces/id0053/Urdu/hguVw6ZsgmY/0004325.jpg,id0053,./facenetfeats/v1/faces/id0053/Urdu/hguVw6ZsgmY/0004325.npy,52.0,./wav2vec2feats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00013.npy,./wav2vec2featsid/v1/voices/id0053/Urdu/hguVw6ZsgmY/00013.npy,./wavlmsvfeats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00013.npy,./ecappafeats/v1/voices/id0053/Urdu/hguVw6ZsgmY/00013.npy
./v1/voices/id0058/Urdu/T68sY3GQrkg/00005.wav,./v1/faces/id0058/Urdu/T68sY3GQrkg/0025675.jpg,id0058,./facenetfeats/v1/faces/id0058/Urdu/T68sY3GQrkg/0025675.npy,57.0,./wav2vec2feats/v1/voices/id0058/Urdu/T68sY3GQrkg/00005.npy,./wav2vec2featsid/v1/voices/id0058/Urdu/T68sY3GQrkg/00005.npy,./wavlmsvfeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00005.npy,./ecappafeats/v1/voices/id0058/Urdu/T68sY3GQrkg/00005.npy
./v1/voices/id0051/Urdu/JdwfC6b5xl8/00007.wav,./v1/faces/id0051/Urdu/JdwfC6b5xl8/0006150.jpg,id0051,./facenetfeats/v1/faces/id0051/Urdu/JdwfC6b5xl8/0006150.npy,50.0,./wav2vec2feats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00007.npy,./wav2vec2featsid/v1/voices/id0051/Urdu/JdwfC6b5xl8/00007.npy,./wavlmsvfeats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00007.npy,./ecappafeats/v1/voices/id0051/Urdu/JdwfC6b5xl8/00007.npy
./v1/voices/id0009/Urdu/x3rZQemknik/00017.wav,./v1/faces/id0009/Urdu/x3rZQemknik/0022725.jpg,id0009,./facenetfeats/v1/faces/id0009/Urdu/x3rZQemknik/0022725.npy,8.0,./wav2vec2feats/v1/voices/id0009/Urdu/x3rZQemknik/00017.npy,./wav2vec2featsid/v1/voices/id0009/Urdu/x3rZQemknik/00017.npy,./wavlmsvfeats/v1/voices/id0009/Urdu/x3rZQemknik/00017.npy,./ecappafeats/v1/voices/id0009/Urdu/x3rZQemknik/00017.npy
./v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00064.wav,./v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0056275.jpg,id0014,./facenetfeats/v1/faces/id0014/Urdu/eQ2cLOy0p7Y/0056275.npy,13.0,./wav2vec2feats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00064.npy,./wav2vec2featsid/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00064.npy,./wavlmsvfeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00064.npy,./ecappafeats/v1/voices/id0014/Urdu/eQ2cLOy0p7Y/00064.npy
