audio_path,face_path,identity,facenet_feats_path,label,wav2vec2_feats_path,wav2vec2id_feats_path,wavlmsv_feats_path,ecappa_feats_path
./v1/voices/id0037/English/S-nO5aAXYJQ/00001.wav,./v1/faces/id0037/English/S-nO5aAXYJQ/0000575.jpg,id0037,./facenetfeats/v1/faces/id0037/English/S-nO5aAXYJQ/0000575.npy,36.0,./wav2vec2feats/v1/voices/id0037/English/S-nO5aAXYJQ/00001.npy,./wav2vec2featsid/v1/voices/id0037/English/S-nO5aAXYJQ/00001.npy,./wavlmsvfeats/v1/voices/id0037/English/S-nO5aAXYJQ/00001.npy,./ecappafeats/v1/voices/id0037/English/S-nO5aAXYJQ/00001.npy
./v1/voices/id0036/English/5GQWs99-yFI/00015.wav,./v1/faces/id0036/English/5GQWs99-yFI/0010300.jpg,id0036,./facenetfeats/v1/faces/id0036/English/5GQWs99-yFI/0010300.npy,35.0,./wav2vec2feats/v1/voices/id0036/English/5GQWs99-yFI/00015.npy,./wav2vec2featsid/v1/voices/id0036/English/5GQWs99-yFI/00015.npy,./wavlmsvfeats/v1/voices/id0036/English/5GQWs99-yFI/00015.npy,./ecappafeats/v1/voices/id0036/English/5GQWs99-yFI/00015.npy
./v1/voices/id0052/English/uX3Q8CzGyVk/00022.wav,./v1/faces/id0052/English/uX3Q8CzGyVk/0007050.jpg,id0052,./facenetfeats/v1/faces/id0052/English/uX3Q8CzGyVk/0007050.npy,51.0,./wav2vec2feats/v1/voices/id0052/English/uX3Q8CzGyVk/00022.npy,./wav2vec2featsid/v1/voices/id0052/English/uX3Q8CzGyVk/00022.npy,./wavlmsvfeats/v1/voices/id0052/English/uX3Q8CzGyVk/00022.npy,./ecappafeats/v1/voices/id0052/English/uX3Q8CzGyVk/00022.npy
./v1/voices/id0015/English/0R531JwP45k/00003.wav,./v1/faces/id0015/English/0R531JwP45k/0017650.jpg,id0015,./facenetfeats/v1/faces/id0015/English/0R531JwP45k/0017650.npy,14.0,./wav2vec2feats/v1/voices/id0015/English/0R531JwP45k/00003.npy,./wav2vec2featsid/v1/voices/id0015/English/0R531JwP45k/00003.npy,./wavlmsvfeats/v1/voices/id0015/English/0R531JwP45k/00003.npy,./ecappafeats/v1/voices/id0015/English/0R531JwP45k/00003.npy
./v1/voices/id0017/English/iNzFuVDC0vE/00045.wav,./v1/faces/id0017/English/iNzFuVDC0vE/0023300.jpg,id0017,./facenetfeats/v1/faces/id0017/English/iNzFuVDC0vE/0023300.npy,16.0,./wav2vec2feats/v1/voices/id0017/English/iNzFuVDC0vE/00045.npy,./wav2vec2featsid/v1/voices/id0017/English/iNzFuVDC0vE/00045.npy,./wavlmsvfeats/v1/voices/id0017/English/iNzFuVDC0vE/00045.npy,./ecappafeats/v1/voices/id0017/English/iNzFuVDC0vE/00045.npy
./v1/voices/id0064/English/EwbbCMlWCyk/00009.wav,./v1/faces/id0064/English/EwbbCMlWCyk/0010225.jpg,id0064,./facenetfeats/v1/faces/id0064/English/EwbbCMlWCyk/0010225.npy,63.0,./wav2vec2feats/v1/voices/id0064/English/EwbbCMlWCyk/00009.npy,./wav2vec2featsid/v1/voices/id0064/English/EwbbCMlWCyk/00009.npy,./wavlmsvfeats/v1/voices/id0064/English/EwbbCMlWCyk/00009.npy,./ecappafeats/v1/voices/id0064/English/EwbbCMlWCyk/00009.npy
./v1/voices/id0023/English/ekT7a8A-JDk/00010.wav,./v1/faces/id0023/English/ekT7a8A-JDk/0002875.jpg,id0023,./facenetfeats/v1/faces/id0023/English/ekT7a8A-JDk/0002875.npy,22.0,./wav2vec2feats/v1/voices/id0023/English/ekT7a8A-JDk/00010.npy,./wav2vec2featsid/v1/voices/id0023/English/ekT7a8A-JDk/00010.npy,./wavlmsvfeats/v1/voices/id0023/English/ekT7a8A-JDk/00010.npy,./ecappafeats/v1/voices/id0023/English/ekT7a8A-JDk/00010.npy
./v1/voices/id0012/English/k-f3Nnd5n8A/00054.wav,./v1/faces/id0012/English/k-f3Nnd5n8A/0011425.jpg,id0012,./facenetfeats/v1/faces/id0012/English/k-f3Nnd5n8A/0011425.npy,11.0,./wav2vec2feats/v1/voices/id0012/English/k-f3Nnd5n8A/00054.npy,./wav2vec2featsid/v1/voices/id0012/English/k-f3Nnd5n8A/00054.npy,./wavlmsvfeats/v1/voices/id0012/English/k-f3Nnd5n8A/00054.npy,./ecappafeats/v1/voices/id0012/English/k-f3Nnd5n8A/00054.npy
./v1/voices/id0050/English/4v8-g5ByMh4/00018.wav,./v1/faces/id0050/English/4v8-g5ByMh4/0000400.jpg,id0050,./facenetfeats/v1/faces/id0050/English/4v8-g5ByMh4/0000400.npy,49.0,./wav2vec2feats/v1/voices/id0050/English/4v8-g5ByMh4/00018.npy,./wav2vec2featsid/v1/voices/id0050/English/4v8-g5ByMh4/00018.npy,./wavlmsvfeats/v1/voices/id0050/English/4v8-g5ByMh4/00018.npy,./ecappafeats/v1/voices/id0050/English/4v8-g5ByMh4/00018.npy
./v1/voices/id0011/English/CsnMSIZg04A/00010.wav,./v1/faces/id0011/English/CsnMSIZg04A/0004125.jpg,id0011,./facenetfeats/v1/faces/id0011/English/CsnMSIZg04A/0004125.npy,10.0,./wav2vec2feats/v1/voices/id0011/English/CsnMSIZg04A/00010.npy,./wav2vec2featsid/v1/voices/id0011/English/CsnMSIZg04A/00010.npy,./wavlmsvfeats/v1/voices/id0011/English/CsnMSIZg04A/00010.npy,./ecappafeats/v1/voices/id0011/English/CsnMSIZg04A/00010.npy
./v1/voices/id0003/English/PFHTzgQ_Bxg/00009.wav,./v1/faces/id0003/English/PFHTzgQ_Bxg/0032325.jpg,id0003,./facenetfeats/v1/faces/id0003/English/PFHTzgQ_Bxg/0032325.npy,2.0,./wav2vec2feats/v1/voices/id0003/English/PFHTzgQ_Bxg/00009.npy,./wav2vec2featsid/v1/voices/id0003/English/PFHTzgQ_Bxg/00009.npy,./wavlmsvfeats/v1/voices/id0003/English/PFHTzgQ_Bxg/00009.npy,./ecappafeats/v1/voices/id0003/English/PFHTzgQ_Bxg/00009.npy
./v1/voices/id0021/English/36s/00000.wav,./v1/faces/id0021/English/36s/0002175.jpg,id0021,./facenetfeats/v1/faces/id0021/English/36s/0002175.npy,20.0,./wav2vec2feats/v1/voices/id0021/English/36s/00000.npy,./wav2vec2featsid/v1/voices/id0021/English/36s/00000.npy,./wavlmsvfeats/v1/voices/id0021/English/36s/00000.npy,./ecappafeats/v1/voices/id0021/English/36s/00000.npy
./v1/voices/id0054/English/L1lsne6_YtE/00035.wav,./v1/faces/id0054/English/L1lsne6_YtE/0018150.jpg,id0054,./facenetfeats/v1/faces/id0054/English/L1lsne6_YtE/0018150.npy,53.0,./wav2vec2feats/v1/voices/id0054/English/L1lsne6_YtE/00035.npy,./wav2vec2featsid/v1/voices/id0054/English/L1lsne6_YtE/00035.npy,./wavlmsvfeats/v1/voices/id0054/English/L1lsne6_YtE/00035.npy,./ecappafeats/v1/voices/id0054/English/L1lsne6_YtE/00035.npy
./v1/voices/id0030/English/3zdPhJLDCis/00005.wav,./v1/faces/id0030/English/3zdPhJLDCis/0004550.jpg,id0030,./facenetfeats/v1/faces/id0030/English/3zdPhJLDCis/0004550.npy,29.0,./wav2vec2feats/v1/voices/id0030/English/3zdPhJLDCis/00005.npy,./wav2vec2featsid/v1/voices/id0030/English/3zdPhJLDCis/00005.npy,./wavlmsvfeats/v1/voices/id0030/English/3zdPhJLDCis/00005.npy,./ecappafeats/v1/voices/id0030/English/3zdPhJLDCis/00005.npy
./v1/voices/id0024/English/1yPfpl6daG0/00014.wav,./v1/faces/id0024/English/1yPfpl6daG0/0009075.jpg,id0024,./facenetfeats/v1/faces/id0024/English/1yPfpl6daG0/0009075.npy,23.0,./wav2vec2feats/v1/voices/id0024/English/1yPfpl6daG0/00014.npy,./wav2vec2featsid/v1/voices/id0024/English/1yPfpl6daG0/00014.npy,./wavlmsvfeats/v1/voices/id0024/English/1yPfpl6daG0/00014.npy,./ecappafeats/v1/voices/id0024/English/1yPfpl6daG0/00014.npy
./v1/voices/id0028/English/tD2IDd4aDVg/00005.wav,./v1/faces/id0028/English/tD2IDd4aDVg/0002675.jpg,id0028,./facenetfeats/v1/faces/id0028/English/tD2IDd4aDVg/0002675.npy,27.0,./wav2vec2feats/v1/voices/id0028/English/tD2IDd4aDVg/00005.npy,./wav2vec2featsid/v1/voices/id0028/English/tD2IDd4aDVg/00005.npy,./wavlmsvfeats/v1/voices/id0028/English/tD2IDd4aDVg/00005.npy,./ecappafeats/v1/voices/id0028/English/tD2IDd4aDVg/00005.npy
./v1/voices/id0034/English/2sq8hNwrjHM/00027.wav,./v1/faces/id0034/English/2sq8hNwrjHM/0021725.jpg,id0034,./facenetfeats/v1/faces/id0034/English/2sq8hNwrjHM/0021725.npy,33.0,./wav2vec2feats/v1/voices/id0034/English/2sq8hNwrjHM/00027.npy,./wav2vec2featsid/v1/voices/id0034/English/2sq8hNwrjHM/00027.npy,./wavlmsvfeats/v1/voices/id0034/English/2sq8hNwrjHM/00027.npy,./ecappafeats/v1/voices/id0034/English/2sq8hNwrjHM/00027.npy
./v1/voices/id0022/English/cIaJasZFQ94/00018.wav,./v1/faces/id0022/English/cIaJasZFQ94/0018150.jpg,id0022,./facenetfeats/v1/faces/id0022/English/cIaJasZFQ94/0018150.npy,21.0,./wav2vec2feats/v1/voices/id0022/English/cIaJasZFQ94/00018.npy,./wav2vec2featsid/v1/voices/id0022/English/cIaJasZFQ94/00018.npy,./wavlmsvfeats/v1/voices/id0022/English/cIaJasZFQ94/00018.npy,./ecappafeats/v1/voices/id0022/English/cIaJasZFQ94/00018.npy
./v1/voices/id0015/English/hU5pLzIixjw/00035.wav,./v1/faces/id0015/English/hU5pLzIixjw/0005250.jpg,id0015,./facenetfeats/v1/faces/id0015/English/hU5pLzIixjw/0005250.npy,14.0,./wav2vec2feats/v1/voices/id0015/English/hU5pLzIixjw/00035.npy,./wav2vec2featsid/v1/voices/id0015/English/hU5pLzIixjw/00035.npy,./wavlmsvfeats/v1/voices/id0015/English/hU5pLzIixjw/00035.npy,./ecappafeats/v1/voices/id0015/English/hU5pLzIixjw/00035.npy
./v1/voices/id0009/English/Vx6_0RMT3jw/00017.wav,./v1/faces/id0009/English/Vx6_0RMT3jw/0002425.jpg,id0009,./facenetfeats/v1/faces/id0009/English/Vx6_0RMT3jw/0002425.npy,8.0,./wav2vec2feats/v1/voices/id0009/English/Vx6_0RMT3jw/00017.npy,./wav2vec2featsid/v1/voices/id0009/English/Vx6_0RMT3jw/00017.npy,./wavlmsvfeats/v1/voices/id0009/English/Vx6_0RMT3jw/00017.npy,./ecappafeats/v1/voices/id0009/English/Vx6_0RMT3jw/00017.npy
./v1/voices/id0028/English/9jcHcByYp_s/00045.wav,./v1/faces/id0028/English/9jcHcByYp_s/0077750.jpg,id0028,./facenetfeats/v1/faces/id0028/English/9jcHcByYp_s/0077750.npy,27.0,./wav2vec2feats/v1/voices/id0028/English/9jcHcByYp_s/00045.npy,./wav2vec2featsid/v1/voices/id0028/English/9jcHcByYp_s/00045.npy,./wavlmsvfeats/v1/voices/id0028/English/9jcHcByYp_s/00045.npy,./ecappafeats/v1/voices/id0028/English/9jcHcByYp_s/00045.npy
./v1/voices/id0034/English/2sq8hNwrjHM/00085.wav,./v1/faces/id0034/English/2sq8hNwrjHM/0028975.jpg,id0034,./facenetfeats/v1/faces/id0034/English/2sq8hNwrjHM/0028975.npy,33.0,./wav2vec2feats/v1/voices/id0034/English/2sq8hNwrjHM/00085.npy,./wav2vec2featsid/v1/voices/id0034/English/2sq8hNwrjHM/00085.npy,./wavlmsvfeats/v1/voices/id0034/English/2sq8hNwrjHM/00085.npy,./ecappafeats/v1/voices/id0034/English/2sq8hNwrjHM/00085.npy
./v1/voices/id0022/English/cIaJasZFQ94/00006.wav,./v1/faces/id0022/English/cIaJasZFQ94/0005000.jpg,id0022,./facenetfeats/v1/faces/id0022/English/cIaJasZFQ94/0005000.npy,21.0,./wav2vec2feats/v1/voices/id0022/English/cIaJasZFQ94/00006.npy,./wav2vec2featsid/v1/voices/id0022/English/cIaJasZFQ94/00006.npy,./wavlmsvfeats/v1/voices/id0022/English/cIaJasZFQ94/00006.npy,./ecappafeats/v1/voices/id0022/English/cIaJasZFQ94/00006.npy
./v1/voices/id0034/English/uSbBcbSOxXY/00007.wav,./v1/faces/id0034/English/uSbBcbSOxXY/0007525.jpg,id0034,./facenetfeats/v1/faces/id0034/English/uSbBcbSOxXY/0007525.npy,33.0,./wav2vec2feats/v1/voices/id0034/English/uSbBcbSOxXY/00007.npy,./wav2vec2featsid/v1/voices/id0034/English/uSbBcbSOxXY/00007.npy,./wavlmsvfeats/v1/voices/id0034/English/uSbBcbSOxXY/00007.npy,./ecappafeats/v1/voices/id0034/English/uSbBcbSOxXY/00007.npy
./v1/voices/id0037/English/JQXdD8SMjkI/00006.wav,./v1/faces/id0037/English/JQXdD8SMjkI/0025675.jpg,id0037,./facenetfeats/v1/faces/id0037/English/JQXdD8SMjkI/0025675.npy,36.0,./wav2vec2feats/v1/voices/id0037/English/JQXdD8SMjkI/00006.npy,./wav2vec2featsid/v1/voices/id0037/English/JQXdD8SMjkI/00006.npy,./wavlmsvfeats/v1/voices/id0037/English/JQXdD8SMjkI/00006.npy,./ecappafeats/v1/voices/id0037/English/JQXdD8SMjkI/00006.npy
./v1/voices/id0028/English/9jcHcByYp_s/00065.wav,./v1/faces/id0028/English/9jcHcByYp_s/0078275.jpg,id0028,./facenetfeats/v1/faces/id0028/English/9jcHcByYp_s/0078275.npy,27.0,./wav2vec2feats/v1/voices/id0028/English/9jcHcByYp_s/00065.npy,./wav2vec2featsid/v1/voices/id0028/English/9jcHcByYp_s/00065.npy,./wavlmsvfeats/v1/voices/id0028/English/9jcHcByYp_s/00065.npy,./ecappafeats/v1/voices/id0028/English/9jcHcByYp_s/00065.npy
./v1/voices/id0010/English/nnQb0PVW9Zc/00003.wav,./v1/faces/id0010/English/nnQb0PVW9Zc/0008500.jpg,id0010,./facenetfeats/v1/faces/id0010/English/nnQb0PVW9Zc/0008500.npy,9.0,./wav2vec2feats/v1/voices/id0010/English/nnQb0PVW9Zc/00003.npy,./wav2vec2featsid/v1/voices/id0010/English/nnQb0PVW9Zc/00003.npy,./wavlmsvfeats/v1/voices/id0010/English/nnQb0PVW9Zc/00003.npy,./ecappafeats/v1/voices/id0010/English/nnQb0PVW9Zc/00003.npy
./v1/voices/id0041/English/7m4O_-EO16E/00020.wav,./v1/faces/id0041/English/7m4O_-EO16E/0002200.jpg,id0041,./facenetfeats/v1/faces/id0041/English/7m4O_-EO16E/0002200.npy,40.0,./wav2vec2feats/v1/voices/id0041/English/7m4O_-EO16E/00020.npy,./wav2vec2featsid/v1/voices/id0041/English/7m4O_-EO16E/00020.npy,./wavlmsvfeats/v1/voices/id0041/English/7m4O_-EO16E/00020.npy,./ecappafeats/v1/voices/id0041/English/7m4O_-EO16E/00020.npy
./v1/voices/id0046/English/wvNCshp5114/00004.wav,./v1/faces/id0046/English/wvNCshp5114/0002275.jpg,id0046,./facenetfeats/v1/faces/id0046/English/wvNCshp5114/0002275.npy,45.0,./wav2vec2feats/v1/voices/id0046/English/wvNCshp5114/00004.npy,./wav2vec2featsid/v1/voices/id0046/English/wvNCshp5114/00004.npy,./wavlmsvfeats/v1/voices/id0046/English/wvNCshp5114/00004.npy,./ecappafeats/v1/voices/id0046/English/wvNCshp5114/00004.npy
./v1/voices/id0028/English/SxPxjK1j_CY/00005.wav,./v1/faces/id0028/English/SxPxjK1j_CY/0009475.jpg,id0028,./facenetfeats/v1/faces/id0028/English/SxPxjK1j_CY/0009475.npy,27.0,./wav2vec2feats/v1/voices/id0028/English/SxPxjK1j_CY/00005.npy,./wav2vec2featsid/v1/voices/id0028/English/SxPxjK1j_CY/00005.npy,./wavlmsvfeats/v1/voices/id0028/English/SxPxjK1j_CY/00005.npy,./ecappafeats/v1/voices/id0028/English/SxPxjK1j_CY/00005.npy
./v1/voices/id0036/English/60nvH9rjIbk/00010.wav,./v1/faces/id0036/English/60nvH9rjIbk/0027625.jpg,id0036,./facenetfeats/v1/faces/id0036/English/60nvH9rjIbk/0027625.npy,35.0,./wav2vec2feats/v1/voices/id0036/English/60nvH9rjIbk/00010.npy,./wav2vec2featsid/v1/voices/id0036/English/60nvH9rjIbk/00010.npy,./wavlmsvfeats/v1/voices/id0036/English/60nvH9rjIbk/00010.npy,./ecappafeats/v1/voices/id0036/English/60nvH9rjIbk/00010.npy
./v1/voices/id0043/English/ImeJKRoLlQ0/00005.wav,./v1/faces/id0043/English/ImeJKRoLlQ0/0003375.jpg,id0043,./facenetfeats/v1/faces/id0043/English/ImeJKRoLlQ0/0003375.npy,42.0,./wav2vec2feats/v1/voices/id0043/English/ImeJKRoLlQ0/00005.npy,./wav2vec2featsid/v1/voices/id0043/English/ImeJKRoLlQ0/00005.npy,./wavlmsvfeats/v1/voices/id0043/English/ImeJKRoLlQ0/00005.npy,./ecappafeats/v1/voices/id0043/English/ImeJKRoLlQ0/00005.npy
./v1/voices/id0053/English/tvj1NTn9mLs/00006.wav,./v1/faces/id0053/English/tvj1NTn9mLs/0003700.jpg,id0053,./facenetfeats/v1/faces/id0053/English/tvj1NTn9mLs/0003700.npy,52.0,./wav2vec2feats/v1/voices/id0053/English/tvj1NTn9mLs/00006.npy,./wav2vec2featsid/v1/voices/id0053/English/tvj1NTn9mLs/00006.npy,./wavlmsvfeats/v1/voices/id0053/English/tvj1NTn9mLs/00006.npy,./ecappafeats/v1/voices/id0053/English/tvj1NTn9mLs/00006.npy
./v1/voices/id0034/English/tcSfuBsW48A/00012.wav,./v1/faces/id0034/English/tcSfuBsW48A/0003325.jpg,id0034,./facenetfeats/v1/faces/id0034/English/tcSfuBsW48A/0003325.npy,33.0,./wav2vec2feats/v1/voices/id0034/English/tcSfuBsW48A/00012.npy,./wav2vec2featsid/v1/voices/id0034/English/tcSfuBsW48A/00012.npy,./wavlmsvfeats/v1/voices/id0034/English/tcSfuBsW48A/00012.npy,./ecappafeats/v1/voices/id0034/English/tcSfuBsW48A/00012.npy
./v1/voices/id0032/English/J6tj_dnS-20/00008.wav,./v1/faces/id0032/English/J6tj_dnS-20/0004275.jpg,id0032,./facenetfeats/v1/faces/id0032/English/J6tj_dnS-20/0004275.npy,31.0,./wav2vec2feats/v1/voices/id0032/English/J6tj_dnS-20/00008.npy,./wav2vec2featsid/v1/voices/id0032/English/J6tj_dnS-20/00008.npy,./wavlmsvfeats/v1/voices/id0032/English/J6tj_dnS-20/00008.npy,./ecappafeats/v1/voices/id0032/English/J6tj_dnS-20/00008.npy
./v1/voices/id0070/English/HXv5ILGTlQ8/00004.wav,./v1/faces/id0070/English/HXv5ILGTlQ8/0000475.jpg,id0070,./facenetfeats/v1/faces/id0070/English/HXv5ILGTlQ8/0000475.npy,69.0,./wav2vec2feats/v1/voices/id0070/English/HXv5ILGTlQ8/00004.npy,./wav2vec2featsid/v1/voices/id0070/English/HXv5ILGTlQ8/00004.npy,./wavlmsvfeats/v1/voices/id0070/English/HXv5ILGTlQ8/00004.npy,./ecappafeats/v1/voices/id0070/English/HXv5ILGTlQ8/00004.npy
./v1/voices/id0032/English/co8amcOfd4g/00005.wav,./v1/faces/id0032/English/co8amcOfd4g/0000475.jpg,id0032,./facenetfeats/v1/faces/id0032/English/co8amcOfd4g/0000475.npy,31.0,./wav2vec2feats/v1/voices/id0032/English/co8amcOfd4g/00005.npy,./wav2vec2featsid/v1/voices/id0032/English/co8amcOfd4g/00005.npy,./wavlmsvfeats/v1/voices/id0032/English/co8amcOfd4g/00005.npy,./ecappafeats/v1/voices/id0032/English/co8amcOfd4g/00005.npy
./v1/voices/id0002/English/a8YwLpyHArc/00019.wav,./v1/faces/id0002/English/a8YwLpyHArc/0009875.jpg,id0002,./facenetfeats/v1/faces/id0002/English/a8YwLpyHArc/0009875.npy,1.0,./wav2vec2feats/v1/voices/id0002/English/a8YwLpyHArc/00019.npy,./wav2vec2featsid/v1/voices/id0002/English/a8YwLpyHArc/00019.npy,./wavlmsvfeats/v1/voices/id0002/English/a8YwLpyHArc/00019.npy,./ecappafeats/v1/voices/id0002/English/a8YwLpyHArc/00019.npy
./v1/voices/id0036/English/FiAvvWYlgWE/00076.wav,./v1/faces/id0036/English/FiAvvWYlgWE/0014975.jpg,id0036,./facenetfeats/v1/faces/id0036/English/FiAvvWYlgWE/0014975.npy,35.0,./wav2vec2feats/v1/voices/id0036/English/FiAvvWYlgWE/00076.npy,./wav2vec2featsid/v1/voices/id0036/English/FiAvvWYlgWE/00076.npy,./wavlmsvfeats/v1/voices/id0036/English/FiAvvWYlgWE/00076.npy,./ecappafeats/v1/voices/id0036/English/FiAvvWYlgWE/00076.npy
./v1/voices/id0009/English/ACwVcpt8MFA/00009.wav,./v1/faces/id0009/English/ACwVcpt8MFA/0039375.jpg,id0009,./facenetfeats/v1/faces/id0009/English/ACwVcpt8MFA/0039375.npy,8.0,./wav2vec2feats/v1/voices/id0009/English/ACwVcpt8MFA/00009.npy,./wav2vec2featsid/v1/voices/id0009/English/ACwVcpt8MFA/00009.npy,./wavlmsvfeats/v1/voices/id0009/English/ACwVcpt8MFA/00009.npy,./ecappafeats/v1/voices/id0009/English/ACwVcpt8MFA/00009.npy
./v1/voices/id0034/English/CH6GUdCGbgI/00009.wav,./v1/faces/id0034/English/CH6GUdCGbgI/0006600.jpg,id0034,./facenetfeats/v1/faces/id0034/English/CH6GUdCGbgI/0006600.npy,33.0,./wav2vec2feats/v1/voices/id0034/English/CH6GUdCGbgI/00009.npy,./wav2vec2featsid/v1/voices/id0034/English/CH6GUdCGbgI/00009.npy,./wavlmsvfeats/v1/voices/id0034/English/CH6GUdCGbgI/00009.npy,./ecappafeats/v1/voices/id0034/English/CH6GUdCGbgI/00009.npy
